Time Stamp	Gyroscope X	Gyroscope Y	Gyroscope Z
RAW	RAW	RAW	RAW
no units	no units	no units	no units
11532312	-138	221	11
11532640	-171	227	26
11532968	-199	199	18
11533296	-223	232	16
11533624	-256	246	13
11533952	-306	242	35
11534280	-334	283	34
11534608	-342	302	33
11534936	-368	263	35
11535264	-364	317	32
11535592	-325	339	40
11535920	-237	277	45
11536248	-141	269	44
11536576	-6	309	47
11536904	96	259	54
11537232	166	238	60
11537560	253	272	71
11537888	366	242	80
11538216	448	190	47
11538544	506	165	63
11538872	543	169	82
11539200	513	271	86
11539528	451	209	100
11539856	460	154	72
11540184	529	191	77
11540512	573	228	73
11540840	598	183	73
11541168	586	144	55
11541496	562	172	50
11541824	542	213	61
11542152	523	166	40
11542480	516	179	48
11542808	520	195	41
11543136	558	171	35
11543464	539	95	28
11543792	531	185	19
11544120	491	183	21
11544448	423	139	18
11544776	318	266	38
11545104	288	278	39
11545432	274	174	25
11545760	227	180	20
11546088	258	223	37
11546416	298	268	48
11546744	319	261	37
11547072	259	142	22
11547400	301	182	36
11547728	292	306	47
11548056	363	181	19
11548384	409	44	-3
11548712	424	203	26
11549040	439	298	34
11549368	356	88	8
11549696	349	136	-2
11550024	417	248	-2
11550352	358	185	-10
11550680	365	184	-20
11551008	312	122	-8
11551336	242	235	-9
11551664	174	263	-13
11551992	180	118	-26
11552320	137	127	-26
11552648	116	259	-44
11552976	61	163	-53
11553304	-45	126	-51
11553632	-94	255	-38
11553960	-150	171	-56
11554288	-209	119	-77
11554616	-193	189	-70
11554944	-207	191	-81
11555272	-220	147	-95
11555600	-262	133	-95
11555928	-313	164	-88
11556256	-367	167	-95
11556584	-410	103	-97
11556912	-415	99	-106
11557240	-395	128	-92
11557568	-380	98	-105
11557896	-357	98	-102
11558224	-371	57	-102
11558552	-369	62	-111
11558880	-410	119	-95
11559208	-412	130	-107
11559536	-426	23	-105
11559864	-450	21	-97
11560192	-409	129	-98
11560520	-393	62	-111
11560848	-413	22	-125
11561176	-437	38	-119
11561504	-455	92	-116
11561832	-521	66	-121
11562160	-569	19	-159
11562488	-521	22	-137
11562816	-487	42	-142
11563144	-493	12	-152
11563472	-481	19	-171
11563800	-542	39	-156
11564128	-584	15	-163
11564456	-585	-18	-153
11564784	-569	29	-178
11565112	-546	-17	-182
11565440	-553	22	-180
11565768	-576	59	-167
11566096	-637	17	-181
11566424	-649	48	-162
11566752	-684	33	-148
11567080	-667	6	-165
11567408	-669	7	-167
11567736	-645	30	-148
11568064	-582	29	-149
11568392	-627	36	-142
11568720	-651	10	-147
11569048	-628	37	-123
11569376	-618	96	-130
11569704	-587	45	-130
11570032	-518	63	-114
11570360	-451	75	-97
11570688	-439	-14	-99
11571016	-413	9	-97
11571344	-349	70	-60
11571672	-354	45	-56
11572000	-335	44	-74
11572328	-248	19	-74
11572656	-193	33	-58
11572984	-171	93	-80
11573312	-92	46	-69
11573640	-108	23	-59
11573968	-104	82	-44
11574296	-108	134	-27
11574624	-103	54	-32
11574952	-53	45	-33
11575280	-13	101	-26
11575608	13	135	-18
11575936	39	99	3
11576264	45	99	-2
11576592	43	123	-6
11576920	46	92	3
11577248	82	104	4
11577576	67	110	1
11577904	73	109	0
11578232	54	94	13
11578560	43	115	8
11578888	59	135	4
11579216	87	101	16
11579544	120	98	25
11579872	127	115	33
11580200	152	118	21
11580528	150	145	24
11580856	143	143	43
11581184	157	126	39
11581512	158	109	40
11581840	172	117	31
11582168	205	124	30
11582496	206	140	33
11582824	222	148	32
11583152	228	136	38
11583480	197	106	36
11583808	182	141	35
11584136	170	129	35
