Time Stamp	Gyroscope X	Gyroscope Y	Gyroscope Z
RAW	RAW	RAW	RAW
no units	no units	no units	no units
5757649	-11	151	-31
5757977	-32	134	-27
5758305	-52	125	-26
5758633	-71	143	-16
5758961	-50	136	-23
5759289	-37	148	-33
5759617	-43	142	-23
5759945	-65	148	-32
5760273	-77	136	-27
5760601	-115	137	-22
5760929	-143	117	-15
5761257	-166	112	-5
5761585	-163	99	-17
5761913	-154	125	-18
5762241	-129	100	-18
5762569	-134	106	-14
5762897	-156	106	-1
5763225	-194	89	-16
5763553	-210	93	3
5763881	-254	102	-7
5764209	-254	76	8
5764537	-250	93	0
5764865	-194	90	34
5765193	-233	105	9
5765521	-225	105	-8
5765849	-191	114	-1
5766177	-178	109	-7
5766505	-199	117	-31
5766833	-198	101	-29
5767161	-149	110	-38
5767489	-95	135	-53
5767817	-59	133	-60
5768145	-44	137	-52
5768473	-92	137	-49
5768801	-137	136	-38
5769129	-165	128	-22
5769457	-158	152	-37
5769785	-135	148	-38
5770113	-107	154	-54
5770441	-140	160	-38
5770769	-134	156	-40
5771097	-150	131	-34
5771425	-123	123	-42
5771753	-62	137	-51
5772081	-17	164	-47
5772409	-18	152	-61
5772737	-30	157	-42
5773065	-52	165	-45
5773393	-95	168	-31
5773721	-33	151	-46
5774049	27	178	-61
5774377	59	167	-72
5774705	59	167	-61
5775033	29	146	-52
5775361	-67	138	-31
5775689	-167	137	-43
5776017	-81	148	-34
5776345	-32	147	-22
5776673	44	151	-39
5777001	73	173	-35
5777329	58	164	-17
5777657	42	146	-24
5777985	13	158	-29
5778313	-2	134	-15
5778641	-2	144	-8
5778969	-5	149	1
5779297	-22	129	-15
5779625	-34	137	-11
5779953	-21	154	-14
5780281	-20	154	-22
5780609	12	146	-25
5780937	20	136	-19
5781265	12	149	-28
5781593	-17	146	-31
5781921	-38	145	-17
5782249	-59	130	-15
5782577	-67	146	-17
5782905	-57	153	-38
5783233	-31	151	-24
5783561	-33	154	-27
5783889	-46	145	-39
5784217	-94	158	-31
5784545	-90	144	-30
5784873	-106	134	-30
5785201	-92	136	-30
5785529	-106	124	-30
5785857	-104	133	-26
5786185	-92	121	-22
5786513	-90	119	-40
5786841	-97	114	-38
5787169	-94	120	-41
5787497	-109	107	-29
5787825	-102	118	-31
5788153	-149	124	-28
5788481	-125	120	-27
5788809	-124	104	-38
5789137	-126	113	-29
5789465	-110	113	-38
5789793	-116	113	-43
5790121	-138	114	-45
5790449	-140	100	-34
5790777	-129	98	-29
5791105	-147	111	-33
5791433	-147	93	-32
5791761	-143	93	-35
5792089	-119	95	-31
5792417	-111	97	-29
5792745	-136	97	-36
5793073	-125	113	-51
5793401	-144	105	-38
5793729	-161	91	-59
5794057	-189	86	-51
5794385	-210	94	-61
5794713	-218	98	-68
5795041	-250	102	-52
5795369	-251	100	-66
5795697	-228	100	-59
5796025	-223	100	-58
5796353	-241	102	-82
5796681	-220	87	-55
5797009	-251	84	-40
5797337	-312	82	-29
5797665	-309	86	-36
5797993	-301	79	-45
5798321	-254	75	-33
5798649	-233	90	-23
5798977	-197	89	-30
5799305	-173	85	-24
5799633	-168	87	-22
5799961	-160	97	-24
5800289	-166	82	-15
5800617	-179	71	-25
5800945	-206	87	-28
5801273	-235	66	-30
5801601	-276	85	-29
5801929	-284	83	-9
5802257	-347	84	-20
5802585	-402	81	-20
5802913	-421	83	-4
5803241	-428	79	-9
5803569	-463	79	-15
5803897	-484	104	-17
5804225	-509	106	-23
5804553	-563	109	-11
5804881	-611	100	-24
5805209	-638	93	-34
5805537	-640	118	-16
5805865	-645	102	-14
5806193	-620	110	-26
5806521	-578	120	-46
5806849	-573	126	-54
5807177	-484	122	-65
5807505	-448	86	-28
5807833	-411	122	-65
5808161	-406	105	-56
5808489	-405	112	-58
5808817	-361	107	-57
5809145	-274	135	-77
5809473	-161	130	-96
5809801	-31	148	-103
5810129	76	145	-116
5810457	182	155	-132
5810785	246	146	-116
5811113	303	121	-135
5811441	316	138	-129
5811769	312	127	-129
5812097	353	125	-144
5812425	361	126	-133
5812753	379	118	-134
5813081	371	119	-120
5813409	354	101	-121
5813737	323	93	-110
5814065	272	86	-91
5814393	200	91	-81
5814721	187	100	-73
5815049	189	86	-68
5815377	216	84	-93
5815705	245	101	-84
5816033	206	108	-91
5816361	211	115	-83
5816689	197	126	-77
5817017	156	121	-87
5817345	130	106	-70
5817673	110	124	-59
5818001	98	108	-52
5818329	120	113	-61
5818657	99	126	-44
5818985	123	121	-53
5819313	144	128	-44
5819641	146	124	-49
5819969	140	121	-45
5820297	115	115	-38
5820625	102	101	-27
5820953	102	98	-27
5821281	138	103	-23
5821609	152	95	-12
5821937	136	105	-27
5822265	126	100	-16
5822593	134	102	5
5822921	147	101	-4
5823249	155	101	-9
5823577	189	114	-2
5823905	173	100	6
5824233	140	97	19
5824561	103	78	28
5824889	66	76	30
5825217	55	80	48
5825545	13	89	47
5825873	3	81	43
5826201	10	83	47
5826529	14	106	51
5826857	20	95	45
5827185	32	87	46
5827513	60	97	33
5827841	79	96	33
5828169	52	82	31
5828497	15	86	35
5828825	-14	82	51
5829153	-84	69	47
5829481	-138	54	62
5829809	-151	58	100
5830137	-241	47	112
5830465	-309	38	107
5830793	-187	37	91
5831121	-39	51	73
5831449	92	70	78
5831777	219	70	104
5832105	214	54	93
5832433	187	28	115
5832761	98	-2	128
5833089	-1	-19	136
5833417	-141	-8	163
5833745	-209	2	161
5834073	-271	-30	158
5834401	-306	-30	174
5834729	-354	-22	146
5835057	-344	-6	139
5835385	-289	45	134
5835713	-280	68	115
5836041	-281	86	87
5836369	-235	95	63
5836697	-228	101	42
5837025	-164	109	25
5837353	-125	118	5
5837681	-59	133	19
5838009	-179	131	-9
5838337	-213	110	-11
5838665	-178	115	-20
5838993	-131	110	-11
5839321	-58	128	-13
5839649	-12	141	-23
5839977	-10	123	-16
5840305	-12	110	-17
5840633	-26	88	10
5840961	-139	87	18
5841289	-211	93	32
5841617	-205	80	30
5841945	-180	79	13
5842273	-173	88	-7
5842601	-143	104	-40
5842929	-108	96	-59
5843257	-141	91	-78
5843585	-215	72	-68
5843913	-348	68	-64
5844241	-469	70	-61
5844569	-546	69	-56
5844897	-618	51	-61
5845225	-666	80	-52
5845553	-668	87	-60
5845881	-714	96	-71
5846209	-753	86	-59
5846537	-777	86	-67
5846865	-788	60	-82
5847193	-763	119	-66
5847521	-789	109	-67
5847849	-752	101	-95
5848177	-732	108	-94
5848505	-730	109	-114
5848833	-753	110	-107
5849161	-813	90	-96
5849489	-879	79	-76
5849817	-959	52	-68
5850145	-1002	70	-62
5850473	-1029	63	-43
5850801	-1028	41	-50
5851129	-1019	45	-43
5851457	-1004	49	-20
5851785	-1056	53	-35
5852113	-1087	20	-14
5852441	-1146	20	3
5852769	-1247	30	19
5853097	-1341	-5	43
5853425	-1453	23	72
5853753	-1514	13	87
5854081	-1549	20	103
5854409	-1575	29	96
5854737	-1620	14	102
5855065	-1586	1	127
5855393	-1649	-8	125
5855721	-1670	-1	166
5856049	-1761	-4	168
5856377	-1864	-17	200
5856705	-1935	-44	167
5857033	-1730	-40	181
5857361	-1589	-19	179
5857689	-1415	10	173
5858017	-1251	29	142
5858345	-1173	38	136
5858673	-1173	38	136
5859001	-1096	35	136
5859329	-985	63	119
5859657	-917	55	122
5859985	-846	70	137
5860313	-774	70	144
5860641	-741	86	153
5860969	-654	73	148
5861297	-612	94	158
5861625	-517	101	158
5861953	-402	112	143
5862281	-251	127	130
5862609	-69	151	118
5862937	121	177	106
5863265	255	196	106
5863593	307	180	97
5863921	377	193	103
5864249	387	197	120
5864577	413	186	103
5864905	499	197	109
5865233	591	208	92
5865561	737	231	72
5865889	829	240	74
5866217	903	245	72
5866545	926	238	58
5866873	930	259	85
5867201	892	254	95
5867529	854	224	117
5867857	849	236	113
5868185	807	206	115
5868513	745	186	137
5868841	672	182	176
5869169	570	175	241
5869497	420	185	349
5869825	236	237	510
5870153	-53	187	578
5870481	-308	124	576
5870809	-453	88	518
5871137	-561	89	469
5871465	-629	73	422
5871793	-591	102	349
5872121	-530	186	250
5872449	-58	177	210
5872777	274	261	148
5873105	603	297	99
5873433	778	306	62
5873761	824	274	9
5874089	779	237	-14
5874417	656	208	-33
5874745	496	169	-38
5875073	355	144	-46
5875401	346	150	-66
5875729	360	155	-84
5876057	404	188	-88
5876385	378	185	-67
5876713	337	174	-57
5877041	246	157	-68
5877369	137	145	-60
5877697	-14	110	-40
5878025	-129	126	-33
5878353	-236	119	-11
5878681	-339	124	6
5879009	-418	112	49
5879337	-449	114	44
5879665	-413	134	47
5879993	-366	157	31
5880321	-287	184	5
5880649	-196	184	-26
5880977	-128	202	-38
5881305	-92	206	-69
5881633	-66	193	-107
5881961	-14	192	-110
5882289	7	184	-129
5882617	52	196	-138
5882945	99	221	-155
5883273	184	213	-177
5883601	302	227	-194
5883929	367	238	-192
5884257	391	244	-201
5884585	364	238	-187
5884913	340	261	-211
5885241	356	268	-234
5885569	381	292	-258
5885897	514	312	-274
5886225	579	319	-290
5886553	609	329	-297
5886881	606	313	-293
5887209	539	299	-286
5887537	425	300	-269
5887865	349	290	-249
5888193	268	278	-236
5888521	185	277	-227
5888849	197	267	-237
5889177	263	284	-240
5889505	332	301	-248
5889833	395	299	-256
5890161	377	307	-236
5890489	312	286	-232
5890817	253	282	-203
5891145	225	276	-210
5891473	230	277	-204
5891801	261	276	-206
5892129	230	266	-174
5892457	203	256	-154
5892785	148	240	-122
5893113	104	215	-116
5893441	112	210	-134
5893769	121	212	-131
5894097	178	213	-137
5894425	199	220	-116
5894753	232	214	-139
5895081	258	190	-134
5895409	304	226	-137
5895737	329	226	-131
5896065	277	220	-102
5896393	239	209	-95
5896721	124	193	-84
5897049	61	168	-87
5897377	9	164	-74
5897705	43	148	-66
5898033	22	156	-69
5898361	18	168	-82
5898689	39	160	-92
5899017	63	164	-92
5899345	36	169	-71
5899673	27	165	-72
5900001	-14	155	-62
5900329	-15	169	-75
5900657	-37	150	-75
5900985	-53	154	-84
5901313	-82	140	-78
5901641	-111	141	-68
5901969	-127	140	-72
5902297	-150	147	-75
5902625	-135	146	-71
5902953	-137	156	-92
5903281	-129	145	-87
5903609	-108	157	-86
5903937	-132	144	-99
5904265	-193	132	-83
5904593	-231	136	-67
5904921	-265	112	-75
5905249	-292	125	-76
5905577	-306	132	-54
5905905	-337	109	-53
5906233	-363	105	-50
5906561	-399	102	-33
5906889	-438	91	-22
5907217	-480	99	1
5907545	-500	90	-5
5907873	-535	92	4
5908201	-571	88	18
5908529	-620	72	34
5908857	-634	81	32
5909185	-612	88	40
5909513	-577	89	37
5909841	-521	83	39
5910169	-478	100	40
5910497	-422	103	42
5910825	-405	79	55
5911153	-415	82	84
5911481	-395	71	96
5911809	-431	63	123
5912137	-453	91	145
5912465	-490	82	158
5912793	-504	84	172
5913121	-449	123	184
5913449	-337	136	173
5913777	-150	168	133
5914105	38	210	125
5914433	220	205	110
5914761	305	214	117
5915089	346	192	132
5915417	291	160	130
5915745	193	185	133
5916073	66	162	142
5916401	-5	165	162
5916729	-77	193	156
5917057	-93	203	155
5917385	-74	217	152
5917713	-29	237	142
5918041	60	211	145
5918369	72	208	147
5918697	64	204	151
5919025	20	216	174
5919353	-14	225	188
5919681	-7	257	210
5920009	-89	294	204
5920337	-142	344	197
5920665	-107	401	161
5920993	62	406	131
5921321	323	460	132
5921649	619	548	93
5921977	819	541	-62
5922305	1301	520	-117
5922633	1519	563	-128
5922961	1755	506	-141
5923289	1801	491	-178
5923617	1680	458	-170
5923945	1388	402	-110
5924273	1071	372	-63
5924601	841	362	-53
5924929	646	343	-50
5925257	472	334	-39
5925585	415	321	-28
5925913	406	336	-26
5926241	436	349	-34
5926569	400	322	-49
5926897	424	336	-90
5927225	453	352	-87
5927553	434	346	-112
5927881	403	310	-130
5928209	446	280	-141
5928537	429	265	-134
5928865	330	266	-100
5929193	196	230	-85
5929521	77	190	-76
5929849	3	198	-77
5930177	-36	151	-98
5930505	-29	161	-123
5930833	-29	155	-116
5931161	-70	142	-141
5931489	-152	117	-133
5931817	-230	96	-129
5932145	-333	69	-118
5932473	-394	49	-103
5932801	-447	63	-109
5933129	-434	68	-103
5933457	-373	73	-125
