Time Stamp	Gyroscope X	Gyroscope Y	Gyroscope Z
RAW	RAW	RAW	RAW
no units	no units	no units	no units
12665859	-10187	-11393	-2372
12666187	-11000	-12288	-2209
12666515	-11324	-13388	-1857
12666843	-11880	-14602	-1473
12667171	-11816	-15937	-1143
12667499	-11564	-15829	-915
12667827	-10496	-13255	-714
12668155	-8547	-10343	-728
12668483	-7268	-8448	-1137
12668811	-5459	-7584	-807
12669139	-3289	-6366	-528
12669467	-851	-5221	-571
12669795	2395	-4682	-564
12670123	5805	-3999	-733
12670451	8146	-3789	-922
12670779	9766	-3778	-922
12671107	9805	-4203	-112
12671435	8306	-5398	1317
12671763	5871	-5033	2123
12672091	3041	-4458	2479
12672419	-324	-4660	2535
12672747	-3962	-5022	2468
12673075	-6752	-5698	3135
12673403	-7957	-6058	4356
12673731	-9256	-5681	5366
12674059	-10122	-5200	5865
12674387	-10583	-4746	5279
12674715	-10270	-4075	3849
12675043	-10774	-2800	2733
12675371	-9479	-2089	1276
12675699	-6553	-2325	1737
12676027	-4620	-3463	3543
12676355	-4602	-4415	5192
12676683	-3905	-2984	6590
12677011	-3826	400	6125
12677339	-3561	2569	5228
12677667	-2339	3306	4910
12677995	-1463	2999	4967
12678323	-1847	2775	5042
12678651	-3171	2675	4412
12678979	-4196	2449	3917
12679307	-6107	3035	3650
12679635	-7843	2797	3284
12679963	-9050	421	3019
12680291	-9581	-2629	2995
12680619	-9344	-3666	3271
12680947	-7993	-2070	3344
12681275	-6719	-334	3452
12681603	-5619	266	3128
12681931	-4035	-104	3046
12682259	-2615	0	3038
12682587	-2427	931	3211
12682915	-3703	6477	2759
12683243	-2017	15380	1975
12683571	-7028	-1332	2198
12683899	-9750	-14457	-478
12684227	-7824	-12881	265
12684555	-5221	-4315	1853
12684883	-2652	224	1583
12685211	190	288	2493
12685539	1630	3456	1927
12685867	2032	7919	852
12686195	2065	7336	266
12686523	670	2943	907
12686851	-507	-922	1294
12687179	-845	-1339	897
12687507	-992	-494	647
12687835	-868	164	668
12688163	-952	287	753
12688491	-617	551	686
12688819	25	809	520
12689147	581	1018	328
12689475	636	1079	174
12689803	428	835	240
12690131	157	446	442
12690459	-246	279	540
12690787	-490	-65	496
12691115	-652	-388	421
12691443	-754	-592	442
12691771	-551	-558	470
12692099	-239	-114	449
12692427	6	59	368
12692755	-27	-288	334
12693083	-91	-501	282
12693411	-218	-613	162
12693739	-403	-652	175
12694067	-279	-575	125
12694395	-172	-230	-59
12694723	-60	-94	-296
12695051	304	-337	-427
12695379	495	-287	-459
12695707	521	-566	-435
12696035	507	-849	-348
12696363	309	-907	-280
12696691	65	-778	-206
12697019	-406	-866	-183
12697347	-698	-1025	-142
12697675	-726	-1092	-281
12698003	-395	-898	-530
12698331	81	-527	-792
12698659	427	-365	-931
12698987	811	-527	-893
12699315	1138	-775	-838
12699643	1450	-822	-862
12699971	1862	-634	-1251
12700299	1694	-851	-1025
12700627	1364	-1051	-1260
12700955	1100	-1569	-1376
12701283	1054	-1955	-1556
12701611	1073	-1853	-1852
12701939	1149	-1600	-2188
12702267	1220	-1422	-2613
12702595	1339	-1093	-3095
12702923	1379	-1245	-3431
12703251	1475	-1466	-3894
12703579	1702	-1187	-4597
12703907	1528	-790	-5364
12704235	1011	-765	-5978
12704563	184	-884	-6755
12704891	-671	-836	-7647
12705219	-1062	-534	-8824
12705547	-1418	-106	-9687
12705875	-2318	-793	-10000
12706203	-3156	-2464	-9518
12706531	-4162	-3763	-9858
12706859	-4237	-4090	-10429
12707187	-4901	-4696	-11103
12707515	-8943	-5360	-10661
12707843	-13882	-6633	-9965
12708171	-17259	-8504	-8184
12708499	-20524	-8981	-5889
