Time Stamp	Gyroscope X	Gyroscope Y	Gyroscope Z
RAW	RAW	RAW	RAW
no units	no units	no units	no units
330486	-99	-46	-120
330814	-144	-66	-118
331142	-231	-52	-102
331470	-299	-97	-95
331798	-313	-97	-76
332126	-293	-143	-78
332454	-218	-161	-57
332782	-211	-217	-51
333110	-245	-235	-41
333438	-300	-215	-8
333766	-372	-241	27
334094	-391	-209	55
334422	-402	-179	75
334750	-374	-230	94
335078	-341	-258	97
335406	-329	-287	124
335734	-276	-303	177
336062	-213	-321	212
336390	-135	-373	247
336718	-92	-398	261
337046	-69	-409	299
337374	-36	-415	330
337702	-24	-418	369
338030	25	-400	385
338358	99	-420	418
338686	201	-435	433
339014	308	-459	454
339342	420	-522	466
339670	518	-568	481
339998	647	-591	480
340326	759	-571	477
340654	904	-625	462
340982	1040	-678	446
341310	1148	-713	451
341638	1231	-742	442
341966	1293	-723	466
342294	1350	-697	474
342622	1374	-706	492
342950	1369	-796	505
343278	1382	-822	540
343606	1322	-837	577
343934	1364	-941	680
344262	1295	-890	789
344590	1082	-867	865
344918	934	-842	1003
345246	460	-732	1283
345574	254	-692	1468
345902	-73	-567	1647
346230	-481	-330	1787
346558	-885	-294	1952
346886	-997	-286	2135
347214	-1121	-183	2219
347542	-1135	-363	2274
347870	-803	-428	2361
348198	-503	-339	2272
348526	-88	-262	2316
348854	386	-162	2260
349182	642	-140	2023
349510	606	74	1903
349838	405	174	1627
350166	551	-20	1501
350494	876	-319	1302
350822	1259	-491	869
351150	1777	-919	651
351478	2422	-1051	264
351806	3003	-1026	-224
352134	3908	-1326	-620
352462	4938	-1857	-925
352790	6001	-2242	-1169
353118	6507	-2373	-1358
353446	6658	-2276	-1455
353774	6486	-2218	-1459
354102	6241	-2133	-1368
354430	5769	-1927	-1224
354758	5126	-1741	-1039
355086	4381	-1513	-790
355414	3520	-1242	-548
355742	2483	-878	-284
356070	1632	-561	-1
356398	786	-169	280
356726	49	-7	537
357054	-431	28	815
357382	-850	229	1029
357710	-1093	422	1215
358038	-1230	496	1404
358366	-1305	466	1592
358694	-1447	508	1740
359022	-1623	604	1815
359350	-1630	559	1916
359678	-1461	426	1932
360006	-1263	339	1841
360334	-811	245	1948
360662	-575	301	1852
360990	-355	348	1880
361318	-326	311	1738
361646	-328	255	1575
361974	-180	286	1379
362302	22	326	1132
362630	327	243	889
362958	612	171	613
363286	978	-126	333
363614	1234	-365	85
363942	1133	-209	-307
364270	1225	94	-868
364598	2313	-362	-1320
364926	3476	-893	-1433
365254	3918	-685	-1045
365582	3417	229	-556
365910	2637	791	-163
366238	1607	1349	-57
366566	419	1826	-261
366894	-833	1886	-476
367222	-2024	1981	-564
367550	-2540	2264	-533
367878	-2749	2644	-568
368206	-2907	2452	-702
368534	-2961	2182	-855
368862	-2913	2078	-939
369190	-2337	1783	-1038
369518	-956	1228	-1049
369846	635	875	-1097
370174	1686	804	-1111
370502	1725	1025	-1179
370830	1272	1297	-1126
371158	762	1425	-995
371486	402	1307	-940
371814	218	1099	-934
372142	231	1243	-940
372470	634	1072	-936
372798	1071	824	-900
373126	1224	850	-848
373454	1412	805	-774
373782	1421	668	-723
374110	1249	713	-657
374438	930	762	-577
374766	603	766	-547
375094	429	633	-500
375422	345	562	-516
375750	372	559	-553
376078	428	484	-565
376406	404	445	-565
376734	187	478	-513
377062	103	420	-455
377390	-33	455	-448
377718	-70	418	-438
378046	-97	355	-394
378374	-146	397	-337
378702	-140	343	-320
379030	-91	370	-251
379358	-51	405	-227
379686	88	414	-289
380014	351	422	-331
380342	546	434	-329
380670	652	481	-337
380998	734	436	-329
381326	833	391	-358
381654	891	299	-385
381982	1014	14	-405
382310	1194	-99	-449
382638	1158	11	-574
382966	1121	500	-707
383294	738	691	-808
383622	267	698	-810
383950	-309	702	-739
384278	-683	484	-673
384606	-819	298	-617
384934	-714	267	-613
385262	-535	329	-618
385590	-376	378	-598
385918	-334	398	-550
386246	-372	408	-539
386574	-377	423	-480
386902	-413	376	-425
387230	-304	300	-425
387558	-76	295	-358
387886	200	249	-312
388214	496	200	-298
388542	630	125	-266
388870	686	109	-218
389198	644	184	-148
389526	453	292	-110
389854	109	210	-35
390182	-182	267	52
390510	-510	359	109
390838	-685	307	123
391166	-653	273	125
391494	-748	246	80
391822	-801	267	47
392150	-879	305	35
392478	-945	300	26
392806	-970	235	-4
393134	-885	270	-50
393462	-825	212	-97
393790	-699	39	-146
394118	-657	119	-176
394446	-473	76	-186
394774	-317	27	-181
395102	-256	10	-216
395430	-147	-41	-254
395758	31	-69	-277
396086	167	-37	-305
396414	210	-36	-338
396742	211	9	-333
397070	72	46	-318
397398	-62	96	-315
397726	-220	112	-330
398054	-297	86	-316
398382	-333	102	-298
398710	-365	77	-193
399038	-396	100	-257
399366	-344	110	-207
399694	-317	117	-162
400022	-328	135	-82
400350	-283	159	-28
400678	-219	133	48
401006	-15	11	122
401334	131	-128	174
401662	208	-135	191
401990	527	-97	274
402318	659	12	298
402646	699	51	302
402974	748	-17	326
403302	559	-19	291
403630	379	56	286
403958	300	96	261
404286	267	116	240
404614	319	97	216
404942	376	133	196
405270	435	189	170
405598	405	216	160
405926	394	219	197
406254	296	252	198
406582	232	285	225
406910	150	359	233
407238	56	314	265
407566	-15	311	317
407894	-25	282	352
408222	62	268	376
408550	41	282	386
408878	131	252	430
409206	118	343	452
409534	40	355	444
409862	23	218	465
410190	-78	280	474
410518	-125	157	463
410846	-143	131	441
411174	-108	81	392
411502	-6	18	341
411830	68	82	323
412158	132	105	301
412486	66	131	298
412814	15	149	286
413142	13	154	273
413470	17	127	239
413798	81	112	213
414126	168	150	147
414454	279	138	135
414782	230	145	128
415110	175	177	153
415438	98	175	150
415766	68	190	141
416094	43	207	130
416422	58	211	121
416750	25	236	103
417078	-12	237	93
417406	6	256	98
417734	-15	290	87
418062	-130	262	138
418390	-272	296	158
418718	-370	251	184
419046	-408	216	218
419374	-391	201	264
419702	-347	196	324
420030	-365	170	377
420358	-527	296	499
420686	-788	446	639
421014	-1206	572	795
421342	-1555	605	933
421670	-1701	561	1075
421998	-1764	524	1246
422326	-1744	430	1421
422654	-1622	327	1607
422982	-1311	270	1830
423310	-1051	265	2171
423638	-818	460	2600
423966	-783	557	2987
424294	-651	418	3481
424622	-382	469	3946
424950	100	697	4245
425278	476	652	4736
425606	768	904	5182
425934	975	895	5621
426262	910	1115	5960
426590	593	1313	6234
426918	285	985	6543
427246	146	1120	6820
427574	37	1122	6902
427902	237	764	6847
428230	496	731	6670
428558	626	316	6320
428886	1289	323	6100
429214	2089	252	5822
429542	2611	-105	5548
429870	2130	268	5179
430198	707	1039	4969
430526	195	1139	4972
430854	867	1097	5111
431182	3	757	4601
431510	-654	615	4748
431838	-939	344	4516
432166	-117	50	4328
432494	1010	-215	3798
432822	1826	-597	3148
433150	2509	-723	2745
433478	2326	-582	2140
433806	2555	-336	1562
434134	2406	-257	841
434462	1342	182	110
434790	579	368	-919
435118	-494	628	-1386
435446	-2214	707	-2345
435774	-3096	789	-3419
436102	-3537	807	-4183
436430	-3989	710	-5220
436758	-3747	571	-6260
437086	-3801	336	-7297
437414	-4212	-114	-8390
437742	-4452	-391	-9391
438070	-4901	-1044	-10432
438398	-5305	-1584	-11424
438726	-5548	-2114	-12051
439054	-6490	-1337	-11918
439382	-7540	-690	-11176
439710	-8807	-852	-11613
440038	-9087	-149	-13255
440366	-9362	1344	-16314
440694	-14110	4550	-18874
441022	-17061	7784	-17577
441350	-10508	3535	-12846
441678	-1897	-1795	-4191
442006	1441	-3869	960
442334	-2116	-1043	-249
442662	-3003	2507	-1503
442990	560	2505	-1875
443318	4062	465	-1208
443646	6824	-761	-447
443974	7556	-974	-520
444302	8101	-1258	-776
444630	9505	-1452	-563
444958	10573	-1383	-127
445286	10923	-1178	150
445614	9352	-897	565
445942	5763	-883	893
446270	2404	391	794
446598	896	1022	856
446926	618	1043	1300
447254	943	884	2057
447582	1814	914	2900
447910	2727	774	3527
448238	4075	301	3951
448566	4968	242	4268
448894	5196	1131	4155
449222	4834	1158	3732
449550	3694	1101	3369
449878	2569	1617	3358
450206	1269	1056	3574
450534	-2320	1459	3273
