Time Stamp	Gyroscope X	Gyroscope Y	Gyroscope Z
RAW	RAW	RAW	RAW
no units	no units	no units	no units
4250082	-1049	336	-50
4250410	-1189	358	-86
4250738	-1303	353	-116
4251066	-1369	359	-140
4251394	-1468	366	-142
4251722	-1554	404	-174
4252050	-1592	420	-163
4252378	-1373	356	-146
4252706	-1430	419	-167
4253034	-1339	377	-193
4253362	-1104	315	-185
4253690	-843	249	-191
4254018	-471	147	-179
4254346	-189	133	-164
4254674	26	114	-153
4255002	241	41	-160
4255330	567	19	-137
4255658	869	-88	-155
4255986	1055	-103	-126
4256314	1102	-150	-69
4256642	1067	-146	-28
4256970	1011	-96	-9
4257298	1032	-72	11
4257626	1136	-200	35
4257954	1330	-335	35
4258282	1494	-444	-13
4258610	1413	-453	-39
4258938	1161	-395	-67
4259266	670	-276	-142
4259594	200	-207	-207
4259922	-59	-216	-239
4260250	-203	-259	-322
4260578	-289	-323	-430
4260906	-355	-364	-555
4261234	-481	-434	-718
4261562	-781	-427	-883
4261890	-1169	-388	-1042
4262218	-1567	-351	-1180
4262546	-1970	-219	-1288
4262874	-2315	-149	-1303
4263202	-2829	25	-1339
4263530	-3260	242	-1366
4263858	-3674	542	-1318
4264186	-4142	946	-1288
4264514	-4514	1264	-1246
4264842	-4833	1574	-1182
4265170	-5291	1855	-1148
4265498	-6030	2112	-1152
4265826	-6983	2419	-1048
4266154	-8322	3080	-781
4266482	-10230	4088	-459
4266810	-12479	5069	-199
4267138	-14765	6058	-44
4267466	-16978	6859	76
4267794	-18697	7508	270
4268122	-20148	7946	483
4268450	-21377	8355	723
4268778	-22295	8702	863
4269106	-22543	8688	992
4269434	-22896	8684	1033
4269762	-23244	8929	1057
4270090	-23284	8886	1120
4270418	-22699	8764	1019
4270746	-21174	8303	852
4271074	-18394	7245	679
4271402	-14920	5989	349
4271730	-11169	4792	25
4272058	-7718	3549	-179
4272386	-3397	1667	-281
4272714	694	678	-498
4273042	3087	298	-855
4273370	2671	1046	-677
4273698	377	1985	-124
4274026	-1905	2229	53
4274354	-2729	2390	171
4274682	-1540	1989	73
4275010	576	1144	-18
4275338	1700	833	-125
4275666	2742	433	97
4275994	3156	339	202
4276322	2899	222	8
4276650	2710	321	-120
4276978	2307	619	-132
4277306	1733	977	-47
4277634	1355	1056	82
4277962	1263	896	94
4278290	1386	755	87
4278618	1700	431	76
4278946	1668	235	60
4279274	1420	121	91
4279602	1059	-32	77
4279930	782	-258	-7
4280258	404	-295	-128
4280586	268	-302	-121
4280914	76	-189	-219
4281242	-132	225	-330
4281570	-277	376	-303
4281898	-368	306	-259
4282226	-435	245	-277
4282554	-747	203	-313
4282882	-907	131	-301
4283210	-1255	295	-393
4283538	-1609	572	-411
4283866	-2157	868	-389
4284194	-2784	1131	-370
4284522	-3130	1138	-367
4284850	-3250	1169	-357
4285178	-3062	1084	-321
4285506	-2799	1003	-272
4285834	-2616	915	-225
4286162	-2631	975	-150
4286490	-2884	1107	-52
4286818	-3348	1293	61
4287146	-3392	1077	185
4287474	-4437	1508	391
4287802	-4967	1597	519
4288130	-5187	1476	680
4288458	-5126	1344	780
4288786	-5020	1233	844
4289114	-4860	1132	927
4289442	-4785	1228	1003
4289770	-4834	1418	1039
4290098	-4816	1656	1090
4290426	-4576	1647	1142
4290754	-4288	1406	1188
4291082	-4025	1243	1214
4291410	-3863	1240	1328
4291738	-3884	1252	1414
4292066	-4036	1411	1488
4292394	-4251	1831	1579
4292722	-4420	2004	1714
4293050	-4519	1720	1768
4293378	-4597	1675	1765
4293706	-4711	1966	1859
4294034	-4941	2344	2070
4294362	-5355	2626	2247
4294690	-5717	2853	2384
4295018	-5588	3138	2850
4295346	-5315	2893	3334
4295674	-4359	2184	3817
4296002	-3584	1353	4267
4296330	-2605	820	4621
4296658	-2360	1021	4726
4296986	-3755	1356	4673
