Time Stamp	Gyroscope X	Gyroscope Y	Gyroscope Z
RAW	RAW	RAW	RAW
no units	no units	no units	no units
3487727	-3856	-434	259
3488055	-3798	-341	285
3488383	-3732	-313	353
3488711	-3865	-344	418
3489039	-3967	-351	426
3489367	-3983	-354	461
3489695	-4028	-379	486
3490023	-4225	-453	607
3490351	-4116	-331	549
3490679	-4048	-103	594
3491007	-3914	14	697
3491335	-3844	71	789
3491663	-3945	232	891
3491991	-3991	415	983
3492319	-4090	444	1098
3492647	-4230	380	1149
3492975	-4203	344	1103
3493303	-4223	134	1313
3493631	-4309	-116	1411
3493959	-4175	-216	1483
3494287	-4007	-246	1558
3494615	-3819	-202	1599
3494943	-3665	-184	1590
3495271	-3559	-271	1598
3495599	-3362	-448	1676
3495927	-3897	531	1802
3496255	-5256	1739	1772
3496583	-3780	732	1654
3496911	-4504	-1820	1507
3497239	-5830	-3412	1561
3497567	-4291	-2376	1386
3497895	-4854	102	1274
3498223	-5535	1791	1272
3498551	-4841	2301	1098
3498879	-4568	1477	1063
3499207	-4647	-61	1170
3499535	-4830	-842	1197
3499863	-4656	-213	1118
3500191	-4284	1229	865
3500519	-4306	1967	771
3500847	-3973	1224	713
3501175	-4084	-557	707
3501503	-4476	-2391	793
3501831	-4573	-3145	724
3502159	-4751	-1919	618
3502487	-4957	417	478
3502815	-5169	1841	406
3503143	-4962	1584	88
3503471	-4819	360	59
3503799	-5083	-585	166
3504127	-5002	-646	205
3504455	-4849	-511	264
3504783	-4920	-755	271
3505111	-4874	-1266	250
3505439	-4772	-1773	296
3505767	-4527	-1902	387
3506095	-4229	-1532	197
3506423	-3971	-1083	122
3506751	-3777	-896	82
3507079	-3659	-848	46
3507407	-3541	-699	-8
3507735	-3397	-550	-79
3508063	-3234	-484	-140
3508391	-3059	-548	-180
3508719	-2924	-661	-222
3509047	-2821	-775	-265
3509375	-2607	-917	-280
3509703	-2285	-1038	-267
3510031	-1912	-1091	-320
3510359	-1936	-1165	-396
3510687	-1715	-1213	-489
3511015	-1379	-1117	-602
3511343	-1456	-1021	-532
3511671	-1301	-906	-538
3511999	-1250	-741	-543
3512327	-1195	-649	-648
3512655	-985	-599	-810
3512983	-692	-569	-981
3513311	-654	-298	-953
3513639	-641	244	-990
3513967	1353	-376	-902
3514295	718	-2587	-1010
3514623	-561	-4830	-1165
3514951	-1125	-3582	-1033
3515279	-830	-124	-888
3515607	779	749	-1160
3515935	543	-770	-1206
3516263	53	-1713	-1237
3516591	-164	-838	-1020
3516919	146	370	-925
3517247	588	533	-1042
3517575	1071	-39	-978
3517903	956	-144	-953
3518231	1050	76	-966
3518559	1056	-223	-891
3518887	496	-789	-838
3519215	-217	-865	-860
3519543	-626	-352	-823
3519871	-710	164	-674
3520199	-636	317	-551
3520527	-360	194	-542
3520855	-136	-13	-442
3521183	76	61	-273
3521511	388	282	-56
3521839	587	370	105
3522167	667	149	267
3522495	723	-112	350
3522823	808	-286	424
3523151	732	-228	493
3523479	673	-45	520
3523807	542	152	497
3524135	475	194	430
3524463	894	-79	357
3524791	1082	-212	333
3525119	1085	97	261
3525447	839	424	251
3525775	1064	256	230
3526103	1446	-85	141
3526431	1497	-390	105
3526759	1697	-280	86
3527087	1715	-49	69
3527415	1669	-38	80
3527743	1644	-241	70
3528071	1579	-519	93
3528399	1451	-659	156
3528727	1331	-709	241
3529055	1322	-780	350
3529383	1204	-862	508
3529711	1179	-838	579
3530039	1331	-568	601
3530367	1575	-273	735
3530695	1784	-134	938
3531023	1996	32	1045
3531351	2169	-33	1173
3531679	1998	-288	1338
3532007	1770	-352	1404
3532335	1656	-419	1401
3532663	1643	-654	1378
3532991	1579	-857	1307
3533319	1575	-1000	1318
3533647	1842	-1097	1342
3533975	2218	-1095	1418
3534303	1534	-7	1658
3534631	243	1527	1658
3534959	2642	-220	1542
3535287	2708	-4035	1322
3535615	1027	-5920	1156
3535943	1517	-3917	1288
3536271	1404	-1131	1109
3536599	2013	229	570
3536927	2430	920	26
3537255	2903	1812	-427
3537583	3300	2812	-526
3537911	2831	2869	-653
3538239	3004	2298	-877
3538567	3324	1745	-1027
3538895	3236	1185	-1164
3539223	3504	617	-1404
3539551	3656	227	-1618
3539879	3587	-54	-1796
3540207	3774	-50	-1888
3540535	4026	208	-2034
3540863	4178	479	-2239
3541191	4261	659	-2341
3541519	4335	807	-2455
3541847	4365	943	-2554
3542175	4349	1029	-2657
3542503	4384	869	-2722
3542831	4488	590	-2726
3543159	4703	389	-2770
3543487	4854	260	-2790
3543815	5026	118	-2789
3544143	5319	69	-2810
3544471	5523	104	-2776
3544799	5720	261	-2776
3545127	5769	436	-2837
3545455	5636	635	-2940
3545783	5637	832	-2982
3546111	5521	905	-2938
3546439	5407	968	-2995
3546767	5438	979	-3038
3547095	5649	825	-3025
3547423	6101	635	-3037
3547751	5932	704	-2972
3548079	5653	630	-2862
3548407	5736	389	-2964
3548735	5725	148	-2941
3549063	5771	-204	-2960
3549391	5920	-468	-2960
3549719	5800	-379	-2948
3550047	5763	-187	-2901
3550375	5813	-203	-2844
3550703	5785	-370	-2874
3551031	5814	-479	-2880
3551359	5963	-398	-2853
3551687	5978	-200	-2798
3552015	5971	-219	-2710
3552343	5928	-471	-2642
3552671	5771	-686	-2582
3552999	5680	-682	-2510
3553327	5580	-686	-2426
3553655	5531	-807	-2345
3553983	5538	-994	-2280
3554311	5552	-1069	-2171
3554639	5589	-1070	-2066
3554967	5355	-855	-1914
3555295	4673	-219	-1982
3555623	5950	-529	-1963
3555951	6132	-2116	-1818
3556279	5380	-4289	-1832
3556607	4235	-4647	-1856
3556935	3676	-2285	-1972
3557263	4302	647	-2066
3557591	4681	1928	-2131
3557919	4833	1721	-2137
3558247	4827	886	-2108
3558575	4521	90	-2019
3558903	4101	-527	-1911
3559231	3743	-724	-1838
3559559	3520	-494	-1799
3559887	3360	-287	-1749
3560215	3480	-228	-1716
3560543	3815	-230	-1695
3560871	4086	-167	-1646
3561199	4136	82	-1583
3561527	4086	387	-1547
3561855	3886	639	-1517
3562183	3600	790	-1511
3562511	3224	912	-1506
3562839	2870	876	-1491
3563167	2545	619	-1480
3563495	2316	193	-1488
3563823	2136	-4	-1455
3564151	2049	159	-1420
3564479	2070	536	-1321
3564807	2199	743	-1235
3565135	2296	682	-1133
3565463	2401	485	-1061
3565791	2448	351	-1004
3566119	2326	327	-940
3566447	2170	310	-896
3566775	1965	280	-863
3567103	1779	185	-817
3567431	1629	138	-789
3567759	1524	129	-796
3568087	1485	78	-768
3568415	1328	-11	-714
3568743	1121	-123	-626
3569071	938	-112	-557
3569399	738	-1	-528
3569727	796	-30	-513
3570055	1073	-348	-473
3570383	834	-733	-433
3570711	787	-985	-368
3571039	791	-925	-385
3571367	934	-643	-400
3571695	1030	-424	-434
3572023	1113	-439	-427
3572351	1102	-711	-402
3572679	798	-922	-377
3573007	511	-856	-338
3573335	398	-597	-345
3573663	371	-428	-373
3573991	337	-534	-368
3574319	303	-690	-339
3574647	328	-848	-329
3574975	320	-871	-336
3575303	331	-817	-330
3575631	333	-717	-305
3575959	372	-576	-304
3576287	441	-444	-310
3576615	557	-404	-292
3576943	635	-446	-313
3577271	674	-543	-303
3577599	634	-544	-305
3577927	597	-550	-304
3578255	525	-522	-308
3578583	429	-427	-276
3578911	560	-354	-282
3579239	463	-310	-277
3579567	320	-305	-238
3579895	516	-349	-226
3580223	528	-348	-230
3580551	468	-311	-227
3580879	520	-110	-216
3581207	479	120	-196
3581535	366	219	-145
3581863	382	193	-131
3582191	379	144	-118
3582519	293	62	-101
3582847	164	-16	-78
3583175	21	-146	-46
3583503	-123	-236	-35
3583831	-222	-256	-9
3584159	-273	-183	7
3584487	-310	-178	23
3584815	-290	-268	27
3585143	-235	-309	38
3585471	-165	-295	57
3585799	-128	-237	69
3586127	-152	-215	83
3586455	-166	-223	94
3586783	-190	-222	121
3587111	-236	-251	122
3587439	-285	-251	134
3587767	-365	-295	133
3588095	-387	-342	159
3588423	-380	-359	164
3588751	-366	-421	190
3589079	-398	-512	242
3589407	-405	-551	278
3589735	-244	-498	235
3590063	60	-645	181
3590391	296	-1037	99
3590719	248	-1242	114
3591047	-30	-838	226
3591375	-299	-17	317
3591703	-455	636	307
3592031	-592	780	177
3592359	-482	466	17
3592687	-307	-46	-69
3593015	-522	-268	-80
3593343	-523	-235	-37
3593671	-430	-214	-34
3593999	-270	-335	-83
3594327	-13	-501	-120
3594655	265	-581	-108
3594983	249	-476	-57
3595311	79	-301	-5
3595639	-119	-254	14
3595967	-205	-335	41
3596295	-294	-419	40
3596623	-363	-493	45
3596951	-393	-504	67
3597279	-363	-504	99
3597607	-308	-501	123
3597935	-232	-555	126
3598263	-132	-607	120
3598591	-24	-585	106
3598919	50	-444	109
3599247	48	-334	108
