Time Stamp	Gyroscope X	Gyroscope Y	Gyroscope Z
RAW	RAW	RAW	RAW
no units	no units	no units	no units
12162731	-56	173	11
12163059	-42	173	14
12163387	-48	172	0
12163715	-55	169	3
12164043	-63	184	13
12164371	-56	169	16
12164699	-72	170	11
12165027	-51	165	26
12165355	-67	161	9
12165683	-67	152	9
12166011	-64	150	18
12166339	-65	152	13
12166667	-71	141	13
12166995	-60	174	11
12167323	-64	164	5
12167651	-58	168	11
12167979	-87	161	7
12168307	-62	181	14
12168635	-50	179	8
12168963	-50	156	11
12169291	-51	168	14
12169619	-46	166	25
12169947	-43	158	14
12170275	-56	159	3
12170603	-29	128	5
12170931	-46	167	13
12171259	-60	150	0
12171587	-58	177	20
12171915	-74	154	1
12172243	-47	133	3
12172571	-42	142	4
12172899	-31	151	6
12173227	-27	137	6
12173555	-54	134	-8
12173883	-70	140	-12
12174211	-51	143	2
12174539	-45	147	6
12174867	-58	132	-9
12175195	-56	144	-11
12175523	-52	137	-14
12175851	-51	120	-11
12176179	-49	129	-12
12176507	-34	142	0
12176835	-27	133	-10
12177163	-56	135	-4
12177491	-60	120	-12
12177819	-44	119	-9
12178147	-39	130	-13
12178475	-37	145	-8
12178803	-49	144	-14
12179131	-54	110	-9
12179459	-53	136	-13
12179787	-63	124	2
12180115	-58	142	-4
12180443	-74	135	-11
12180771	-52	132	-6
12181099	-77	146	-4
12181427	-74	136	-2
12181755	-49	130	-2
12182083	-50	122	-14
12182411	-25	129	-2
12182739	-26	135	10
12183067	-37	136	-10
12183395	-39	129	4
12183723	-46	130	-5
12184051	-36	137	-13
12184379	-31	134	-14
12184707	-32	130	-12
12185035	-46	134	1
12185363	-54	135	-2
12185691	-75	133	-9
12186019	-78	146	-7
12186347	-64	135	-9
12186675	-58	133	-7
12187003	-62	122	-13
12187331	-62	128	-3
12187659	-59	129	-18
12187987	-75	131	-15
12188315	-79	154	-4
12188643	-87	135	-10
12188971	-87	127	-3
12189299	-96	143	-6
12189627	-90	136	-10
12189955	-86	138	-16
12190283	-84	135	-7
12190611	-66	153	-12
12190939	-46	133	0
12191267	-61	126	0
12191595	-41	143	-12
12191923	-52	128	3
12192251	-34	128	-3
12192579	-42	138	2
12192907	-34	135	-5
12193235	-43	134	-5
12193563	-37	142	0
12193891	-53	139	-15
12194219	-62	138	-20
12194547	-54	134	-18
12194875	-79	142	-17
12195203	-80	123	-18
12195531	-85	125	-22
12195859	-69	118	-25
12196187	-45	124	-37
12196515	-48	116	-35
12196843	-36	109	-23
12197171	-39	121	-29
12197499	-27	121	-26
12197827	-19	137	-25
12198155	-39	110	-16
12198483	-29	147	-23
12198811	-42	135	-24
12199139	-58	136	-4
12199467	-70	144	-3
12199795	-74	143	-10
12200123	-75	159	-7
12200451	-90	165	15
12200779	-57	175	11
12201107	-67	181	20
12201435	-48	184	14
12201763	-39	188	24
12202091	-37	193	27
12202419	-34	194	25
12202747	-60	189	41
12203075	-53	216	33
12203403	-41	193	30
12203731	-38	201	21
12204059	-41	200	23
12204387	-40	192	28
12204715	-55	192	24
12205043	-39	198	36
12205371	-40	214	22
12205699	-57	175	6
12206027	-68	197	9
12206355	-65	185	6
12206683	-76	176	8
12207011	-86	173	-5
12207339	-83	179	-13
12207667	-76	176	-22
12207995	-61	159	-16
12208323	-92	171	-24
12208651	-79	166	-15
12208979	-72	152	-24
12209307	-91	170	-31
12209635	-97	169	-35
12209963	-92	155	-35
12210291	-93	149	-41
12210619	-75	150	-47
12210947	-78	150	-47
12211275	-88	138	-46
12211603	-87	162	-48
12211931	-81	141	-35
12212259	-94	152	-50
12212587	-86	154	-56
12212915	-74	151	-54
12213243	-69	139	-51
12213571	-65	153	-58
12213899	-68	132	-51
12214227	-73	149	-41
12214555	-59	143	-57
12214883	-45	145	-63
12215211	-43	131	-55
12215539	-41	135	-58
12215867	-30	131	-67
12216195	-32	131	-62
12216523	-52	143	-61
12216851	-62	129	-51
12217179	-38	144	-65
12217507	-27	126	-56
12217835	-7	128	-59
12218163	-45	132	-76
12218491	-42	116	-59
12218819	-23	123	-66
12219147	-25	129	-59
12219475	-34	109	-55
12219803	-20	109	-63
12220131	-1	96	-66
12220459	-26	116	-70
12220787	-24	105	-57
12221115	-23	108	-71
12221443	-12	111	-70
12221771	-5	111	-78
12222099	-18	104	-75
12222427	-26	101	-67
12222755	-24	99	-71
12223083	-7	98	-64
12223411	-1	112	-71
12223739	3	82	-72
12224067	4	86	-66
12224395	15	103	-80
12224723	3	100	-71
12225051	15	97	-74
12225379	17	100	-76
12225707	41	104	-81
12226035	23	102	-77
12226363	8	88	-74
12226691	11	92	-85
